id,givenName,familyName,unaccentedFamilyName,birthYear,deathYear,congresses,congressNumber,position,state,parties,congressYear,age,fullName
T000171,Jesse,Thomas,thomas,1777.0,1853.0,"[{""position"":""Delegate"",""congressNumber"":10,""stateName"":""IN"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10"",""electionCirca"":true},{""position"":""Senator"",""congressNumber"":15,""stateName"":""IL"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""IL"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""IL"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":18,""stateName"":""IL"",""parties"":[""Crawford Republican""]},{""position"":""Senator"",""congressNumber"":19,""stateName"":""IL"",""parties"":[""Adams""]},{""position"":""Senator"",""congressNumber"":20,""stateName"":""IL"",""parties"":[""Adams""]}]",16,Senator,IL,Democratic Republican,1819,42.0,Jesse thomas
T000220,Thomas,Thompson,thompson,1766.0,1821.0,"[{""position"":""Representative"",""congressNumber"":9,""stateName"":""NH"",""parties"":[""Federalist""],""electionDate"":""1804-08-27"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NH"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NH"",""parties"":[""Federalist""]}]",13,Senator,NH,Federalist,1813,47.0,Thomas thompson
T000220,Thomas,Thompson,thompson,1766.0,1821.0,"[{""position"":""Representative"",""congressNumber"":9,""stateName"":""NH"",""parties"":[""Federalist""],""electionDate"":""1804-08-27"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":13,""stateName"":""NH"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""NH"",""parties"":[""Federalist""]}]",14,Senator,NH,Federalist,1815,49.0,Thomas thompson
T000249,Buckner,Thruston,thruston,1763.0,1845.0,"[{""position"":""Senator"",""congressNumber"":9,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""KY"",""parties"":[""Democratic Republican""]}]",9,Senator,KY,Democratic Republican,1805,42.0,Buckner thruston
T000249,Buckner,Thruston,thruston,1763.0,1845.0,"[{""position"":""Senator"",""congressNumber"":9,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""KY"",""parties"":[""Democratic Republican""]}]",10,Senator,KY,Democratic Republican,1807,44.0,Buckner thruston
T000249,Buckner,Thruston,thruston,1763.0,1845.0,"[{""position"":""Senator"",""congressNumber"":9,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""KY"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":11,""stateName"":""KY"",""parties"":[""Democratic Republican""]}]",11,Senator,KY,Democratic Republican,1809,46.0,Buckner thruston
T000264,Isaac,Tichenor,tichenor,1754.0,1838.0,"[{""position"":""Senator"",""congressNumber"":4,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VT"",""parties"":[""Federalist""]}]",4,Senator,VT,Federalist,1795,41.0,Isaac tichenor
T000264,Isaac,Tichenor,tichenor,1754.0,1838.0,"[{""position"":""Senator"",""congressNumber"":4,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VT"",""parties"":[""Federalist""]}]",5,Senator,VT,Federalist,1797,43.0,Isaac tichenor
T000264,Isaac,Tichenor,tichenor,1754.0,1838.0,"[{""position"":""Senator"",""congressNumber"":4,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VT"",""parties"":[""Federalist""]}]",14,Senator,VT,Federalist,1815,61.0,Isaac tichenor
T000264,Isaac,Tichenor,tichenor,1754.0,1838.0,"[{""position"":""Senator"",""congressNumber"":4,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VT"",""parties"":[""Federalist""]}]",15,Senator,VT,Federalist,1817,63.0,Isaac tichenor
T000264,Isaac,Tichenor,tichenor,1754.0,1838.0,"[{""position"":""Senator"",""congressNumber"":4,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""VT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""VT"",""parties"":[""Federalist""]}]",16,Senator,VT,Federalist,1819,65.0,Isaac tichenor
T000268,Edward,Tiffin,tiffin,1766.0,1829.0,"[{""position"":""Senator"",""congressNumber"":10,""stateName"":""OH"",""parties"":[""Democratic Republican""]}]",10,Senator,OH,Democratic Republican,1807,41.0,Edward tiffin
T000348,Uriah,Tracy,tracy,1755.0,1807.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]}]",4,Senator,CT,Federalist,1795,40.0,Uriah tracy
T000348,Uriah,Tracy,tracy,1755.0,1807.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]}]",5,Senator,CT,Federalist,1797,42.0,Uriah tracy
T000348,Uriah,Tracy,tracy,1755.0,1807.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]}]",6,Senator,CT,Federalist,1799,44.0,Uriah tracy
T000348,Uriah,Tracy,tracy,1755.0,1807.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]}]",7,Senator,CT,Federalist,1801,46.0,Uriah tracy
T000348,Uriah,Tracy,tracy,1755.0,1807.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]}]",8,Senator,CT,Federalist,1803,48.0,Uriah tracy
T000348,Uriah,Tracy,tracy,1755.0,1807.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]}]",9,Senator,CT,Federalist,1805,50.0,Uriah tracy
T000348,Uriah,Tracy,tracy,1755.0,1807.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""]}]",10,Senator,CT,Federalist,1807,52.0,Uriah tracy
T000377,William,Trimble,trimble,1786.0,1821.0,"[{""position"":""Senator"",""congressNumber"":16,""stateName"":""OH"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":17,""stateName"":""OH"",""parties"":[""Democratic Republican""]}]",16,Senator,OH,Democratic Republican,1819,33.0,William trimble
T000382,George,Troup,troup,1780.0,1856.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-06"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-03"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1810-10-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1812-10-05"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":21,""stateName"":""GA"",""parties"":[""Jacksonian""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":22,""stateName"":""GA"",""parties"":[""Jacksonian""],""electionCirca"":false}]",14,Senator,GA,Democratic Republican,1815,35.0,George troup
T000382,George,Troup,troup,1780.0,1856.0,"[{""position"":""Representative"",""congressNumber"":10,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1806-10-06"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1808-10-03"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":12,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1810-10-01"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":13,""stateName"":""GA"",""parties"":[""Democratic Republican""],""electionDate"":""1812-10-05"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":14,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""GA"",""parties"":[""Democratic Republican""]},{""position"":""Senator"",""congressNumber"":21,""stateName"":""GA"",""parties"":[""Jacksonian""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":22,""stateName"":""GA"",""parties"":[""Jacksonian""],""electionCirca"":false}]",15,Senator,GA,Democratic Republican,1817,37.0,George troup
