NAME,VOTES,COMMITTEE,CMTE_TYPE,MONTH,DAY,YEAR,CONGRESS,PAGE,first
nicholas,2,Cmte on petition of Lyon Lehman,,Feb,7,1800,6,6,
paine,3,Cmte on petition of Lyon Lehman,,Feb,7,1800,6,6,
tracy,1,Cmte on petition of Lyon Lehman,,Feb,7,1800,6,6,
watson,16,Cmte on petition of Lyon Lehman,,Feb,7,1800,6,6,
anderson,4,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
baldwin,1,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
bingham,1,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
brown,10,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
chipman,3,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
dayton,6,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
hillhouse,3,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
langdon,2,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
laurance,2,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
livermore,3,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
lloyd,2,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
marshall,2,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
mason,2,Cmte on lands for United Brethren,,Feb,10,1800,6,6,Stevens
nicholas,1,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
paine,1,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
ross,17,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
tracy,4,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
watson,2,Cmte on lands for United Brethren,,Feb,10,1800,6,6,
anderson,1,Cmte on bill for mint,,Feb,11,1800,6,7,
baldwin,2,Cmte on bill for mint,,Feb,11,1800,6,7,
bingham,1,Cmte on bill for mint,,Feb,11,1800,6,7,
bloodworth,2,Cmte on bill for mint,,Feb,11,1800,6,7,
brown,3,Cmte on bill for mint,,Feb,11,1800,6,7,
chipman,1,Cmte on bill for mint,,Feb,11,1800,6,7,
cocke,1,Cmte on bill for mint,,Feb,11,1800,6,7,
franklin,2,Cmte on bill for mint,,Feb,11,1800,6,7,
goodhue,10,Cmte on bill for mint,,Feb,11,1800,6,7,
greene,2,Cmte on bill for mint,,Feb,11,1800,6,7,
hillhouse,4,Cmte on bill for mint,,Feb,11,1800,6,7,
langdon,1,Cmte on bill for mint,,Feb,11,1800,6,7,
latimer,2,Cmte on bill for mint,,Feb,11,1800,6,7,
laurance,2,Cmte on bill for mint,,Feb,11,1800,6,7,
livermore,12,Cmte on bill for mint,,Feb,11,1800,6,7,
lloyd,3,Cmte on bill for mint,,Feb,11,1800,6,7,
marshall,5,Cmte on bill for mint,,Feb,11,1800,6,7,
mason,2,Cmte on bill for mint,,Feb,11,1800,6,7,Stevens
nicholas,2,Cmte on bill for mint,,Feb,11,1800,6,7,
paine,1,Cmte on bill for mint,,Feb,11,1800,6,7,
ross,1,Cmte on bill for mint,,Feb,11,1800,6,7,
schureman,2,Cmte on bill for mint,,Feb,11,1800,6,7,
tracy,2,Cmte on bill for mint,,Feb,11,1800,6,7,
watson,2,Cmte on bill for mint,,Feb,11,1800,6,7,
baldwin,3,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
bingham,3,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
bloodworth,2,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
chipman,1,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
franklin,1,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
greene,1,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
gunn,6,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
howard,11,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
langdon,4,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
latimer,1,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
laurance,4,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
livermore,2,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
lloyd,3,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
mason,1,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,Stevens
nicholas,1,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
paine,4,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
ross,2,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
tracy,4,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
watson,3,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
wells,3,Cmte on bill acts of MD & GA,,Feb,11,1800,6,7,
anderson,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
bingham,8,Cmte on bill James Yard,,Feb,11,1800,6,7,
bloodworth,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
brown,2,Cmte on bill James Yard,,Feb,11,1800,6,7,
chipman,2,Cmte on bill James Yard,,Feb,11,1800,6,7,
cocke,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
franklin,2,Cmte on bill James Yard,,Feb,11,1800,6,7,
goodhue,4,Cmte on bill James Yard,,Feb,11,1800,6,7,
greene,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
gunn,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
hillhouse,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
howard,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
langdon,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
laurance,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
livermore,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
lloyd,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
mason,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
nicholas,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
paine,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
pinckney,2,Cmte on bill James Yard,,Feb,11,1800,6,7,
schureman,3,Cmte on bill James Yard,,Feb,11,1800,6,7,
tracy,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
watson,7,Cmte on bill James Yard,,Feb,11,1800,6,7,
wells,1,Cmte on bill James Yard,,Feb,11,1800,6,7,
anderson,1,Cmte report on mint,,Feb,12,1800,6,7,
baldwin,1,Cmte report on mint,,Feb,12,1800,6,7,
bingham,3,Cmte report on mint,,Feb,12,1800,6,7,
bloodworth,1,Cmte report on mint,,Feb,12,1800,6,7,
chipman,2,Cmte report on mint,,Feb,12,1800,6,7,
dexter,3,Cmte report on mint,,Feb,12,1800,6,7,
foster,2,Cmte report on mint,,Feb,12,1800,6,7,
goodhue,6,Cmte report on mint,,Feb,12,1800,6,7,
hillhouse,12,Cmte report on mint,,Feb,12,1800,6,7,
howard,2,Cmte report on mint,,Feb,12,1800,6,7,
langdon,3,Cmte report on mint,,Feb,12,1800,6,7,
laurance,4,Cmte report on mint,,Feb,12,1800,6,7,
livermore,8,Cmte report on mint,,Feb,12,1800,6,7,
lloyd,2,Cmte report on mint,,Feb,12,1800,6,7,
marshall,4,Cmte report on mint,,Feb,12,1800,6,7,
nicholas,3,Cmte report on mint,,Feb,12,1800,6,7,
pinckney,2,Cmte report on mint,,Feb,12,1800,6,7,
read,2,Cmte report on mint,,Feb,12,1800,6,7,
ross,1,Cmte report on mint,,Feb,12,1800,6,7,
schureman,1,Cmte report on mint,,Feb,12,1800,6,7,
tracy,1,Cmte report on mint,,Feb,12,1800,6,7,
watson,2,Cmte report on mint,,Feb,12,1800,6,7,
bingham,1,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
bloodworth,5,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
brown,5,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
chipman,2,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
dayton,2,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
dexter,2,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
goodhue,4,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
gunn,2,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
hillhouse,1,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
langdon,2,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
latimer,1,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
laurance,5,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
livermore,2,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
lloyd,1,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
paine,3,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
read,1,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
ross,20,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
schureman,1,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
tracy,14,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
watson,1,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
wells,2,Cmte on resolution John Hackwelder,,Feb,12,1800,6,7,
anderson,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
bloodworth,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
chipman,3,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
cocke,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
dayton,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
dexter,4,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
franklin,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
goodhue,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
greene,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
gunn,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
howard,3,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
langdon,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
latimer,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
laurance,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
livermore,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
lloyd,3,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
marshall,3,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
nicholas,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
paine,2,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
pinckney,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
ross,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
tracy,13,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
watson,3,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
wells,1,Cmte Ithamar Canfield,,Feb,12,1800,6,7,
baldwin,1,Cmte on enrolled bills,,Feb,17,1800,6,7,
cocke,1,Cmte on enrolled bills,,Feb,17,1800,6,7,
franklin,2,Cmte on enrolled bills,,Feb,17,1800,6,7,
paine,4,Cmte on enrolled bills,,Feb,17,1800,6,7,
schureman,11,Cmte on enrolled bills,,Feb,17,1800,6,7,
anderson,3,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
baldwin,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
bloodworth,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
chipman,2,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
cocke,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
dexter,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
foster,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
franklin,2,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
hillhouse,4,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
howard,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
langdon,13,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
laurance,3,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
livermore,3,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
lloyd,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
marshall,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
paine,4,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
pinckney,1,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
read,2,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
ross,2,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
tracy,3,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
watson,4,Cmte report on claim of Seth Harding,,Feb,17,1800,6,7,
anderson,3,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
bingham,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
bloodworth,2,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
brown,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
chipman,3,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
dayton,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
franklin,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
goodhue,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
gunn,3,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
hillhouse,3,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
howard,16,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
langdon,2,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
latimer,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
laurance,3,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
livermore,2,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
lloyd,2,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
marshall,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
mason,2,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,Stevens
read,1,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
schureman,2,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
tracy,4,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
watson,5,Cmte on petition of Jeremiah Yellott,,Feb,18,1800,6,7,
anderson,17,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
baldwin,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
bingham,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
bloodworth,4,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
brown,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
chipman,5,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
cocke,4,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
dexter,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
foster,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
franklin,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
goodhue,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
gunn,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
hillhouse,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
howard,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
langdon,2,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
latimer,3,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
livermore,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
lloyd,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
marshall,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
mason,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,Stevens
paine,3,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
read,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
schureman,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
tracy,3,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
watson,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
wells,1,Cmte on petition of Shadrack Inman,,Feb,18,1800,6,8,
anderson,2,Cmte on impost bonds,,Feb,19,1800,6,8,
baldwin,1,Cmte on impost bonds,,Feb,19,1800,6,8,
bingham,2,Cmte on impost bonds,,Feb,19,1800,6,8,
bloodworth,1,Cmte on impost bonds,,Feb,19,1800,6,8,
brown,2,Cmte on impost bonds,,Feb,19,1800,6,8,
chipman,2,Cmte on impost bonds,,Feb,19,1800,6,8,
cocke,1,Cmte on impost bonds,,Feb,19,1800,6,8,
dexter,1,Cmte on impost bonds,,Feb,19,1800,6,8,
franklin,1,Cmte on impost bonds,,Feb,19,1800,6,8,
goodhue,9,Cmte on impost bonds,,Feb,19,1800,6,8,
greene,1,Cmte on impost bonds,,Feb,19,1800,6,8,
hillhouse,2,Cmte on impost bonds,,Feb,19,1800,6,8,
howard,3,Cmte on impost bonds,,Feb,19,1800,6,8,
langdon,3,Cmte on impost bonds,,Feb,19,1800,6,8,
latimer,1,Cmte on impost bonds,,Feb,19,1800,6,8,
laurance,2,Cmte on impost bonds,,Feb,19,1800,6,8,
lloyd,4,Cmte on impost bonds,,Feb,19,1800,6,8,
marshall,2,Cmte on impost bonds,,Feb,19,1800,6,8,
paine,1,Cmte on impost bonds,,Feb,19,1800,6,8,
read,3,Cmte on impost bonds,,Feb,19,1800,6,8,
ross,1,Cmte on impost bonds,,Feb,19,1800,6,8,
schureman,2,Cmte on impost bonds,,Feb,19,1800,6,8,
tracy,5,Cmte on impost bonds,,Feb,19,1800,6,8,
watson,7,Cmte on impost bonds,,Feb,19,1800,6,8,
wells,1,Cmte on impost bonds,,Feb,19,1800,6,8,
anderson,3,Cmte bill bankruptcy,,Feb,22,1800,6,8,
bingham,4,Cmte bill bankruptcy,,Feb,22,1800,6,8,
chipman,10,Cmte bill bankruptcy,,Feb,22,1800,6,8,
dayton,3,Cmte bill bankruptcy,,Feb,22,1800,6,8,
foster,1,Cmte bill bankruptcy,,Feb,22,1800,6,8,
franklin,1,Cmte bill bankruptcy,,Feb,22,1800,6,8,
goodhue,6,Cmte bill bankruptcy,,Feb,22,1800,6,8,
greene,1,Cmte bill bankruptcy,,Feb,22,1800,6,8,
hillhouse,8,Cmte bill bankruptcy,,Feb,22,1800,6,8,
howard,3,Cmte bill bankruptcy,,Feb,22,1800,6,8,
langdon,6,Cmte bill bankruptcy,,Feb,22,1800,6,8,
laurance,16,Cmte bill bankruptcy,,Feb,22,1800,6,8,
livermore,12,Cmte bill bankruptcy,,Feb,22,1800,6,8,
lloyd,1,Cmte bill bankruptcy,,Feb,22,1800,6,8,
marshall,2,Cmte bill bankruptcy,,Feb,22,1800,6,8,
mason,1,Cmte bill bankruptcy,,Feb,22,1800,6,8,
nicholas,5,Cmte bill bankruptcy,,Feb,22,1800,6,8,
paine,1,Cmte bill bankruptcy,,Feb,22,1800,6,8,
pinckney,2,Cmte bill bankruptcy,,Feb,22,1800,6,8,
read,9,Cmte bill bankruptcy,,Feb,22,1800,6,8,
ross,8,Cmte bill bankruptcy,,Feb,22,1800,6,8,
tracy,6,Cmte bill bankruptcy,,Feb,22,1800,6,8,
watson,1,Cmte bill bankruptcy,,Feb,22,1800,6,8,
baldwin,2,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
chipman,1,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
goodhue,16,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
greene,1,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
howard,1,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
langdon,13,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
laurance,15,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
livermore,12,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
nicholas,1,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
ross,1,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
tracy,2,Cmte on amendments to salvage bill,,Feb,24,1800,6,8,
anderson,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
baldwin,2,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
bingham,7,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
bloodworth,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
brown,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
cocke,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
dexter,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
foster,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
franklin,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
goodhue,13,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
greene,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
hillhouse,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
howard,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
langdon,3,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
laurance,5,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
livermore,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
lloyd,2,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
nicholas,3,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
pinckney,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
read,9,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
ross,1,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
tracy,3,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
watson,4,Cmte bill Commercial intercourse with Jamaica,,Feb,22,1800,6,8,
brown,18,cmte of Conference bill United Brethren,,Feb,25,1800,6,8,
dayton,1,cmte of Conference bill United Brethren,,Feb,25,1800,6,8,
laurance,1,cmte of Conference bill United Brethren,,Feb,25,1800,6,8,
ross,24,cmte of Conference bill United Brethren,,Feb,25,1800,6,8,
tracy,4,cmte of Conference bill United Brethren,,Feb,25,1800,6,8,
anderson,7,emte on privileges,,Feb,26,1800,6,8,
baldwin,9,emte on privileges,,Feb,26,1800,6,8,
bingham,4,emte on privileges,,Feb,26,1800,6,8,
bloodworth,3,emte on privileges,,Feb,26,1800,6,8,
brown,10,emte on privileges,,Feb,26,1800,6,8,
chipman,12,emte on privileges,,Feb,26,1800,6,8,
cocke,1,emte on privileges,,Feb,26,1800,6,8,
dayton,16,emte on privileges,,Feb,26,1800,6,8,
foster,2,emte on privileges,,Feb,26,1800,6,8,
franklin,1,emte on privileges,,Feb,26,1800,6,8,
greene,2,emte on privileges,,Feb,26,1800,6,8,
gunn,3,emte on privileges,,Feb,26,1800,6,8,
hillhouse,1,emte on privileges,,Feb,26,1800,6,8,
howard,1,emte on privileges,,Feb,26,1800,6,8,
langdon,2,emte on privileges,,Feb,26,1800,6,8,
latimer,13,emte on privileges,,Feb,26,1800,6,8,
laurance,8,emte on privileges,,Feb,26,1800,6,8,
livermore,3,emte on privileges,,Feb,26,1800,6,8,
lloyd,1,emte on privileges,,Feb,26,1800,6,8,
marshall,9,emte on privileges,,Feb,26,1800,6,8,
mason,3,emte on privileges,,Feb,26,1800,6,8,
nicholas,3,emte on privileges,,Feb,26,1800,6,8,
paine,3,emte on privileges,,Feb,26,1800,6,8,
pinckney,3,emte on privileges,,Feb,26,1800,6,8,
ross,5,emte on privileges,,Feb,26,1800,6,8,
tracy,16,emte on privileges,,Feb,26,1800,6,8,
watson,4,emte on privileges,,Feb,26,1800,6,8,
anderson,4,Cmte on bill New Orleans,,Feb,27,1800,6,8,
baldwin,4,Cmte on bill New Orleans,,Feb,27,1800,6,8,
bingham,9,Cmte on bill New Orleans,,Feb,27,1800,6,8,
brown,5,Cmte on bill New Orleans,,Feb,27,1800,6,8,
dayton,2,Cmte on bill New Orleans,,Feb,27,1800,6,8,
goodhue,5,Cmte on bill New Orleans,,Feb,27,1800,6,8,
gunn,2,Cmte on bill New Orleans,,Feb,27,1800,6,8,
howard,1,Cmte on bill New Orleans,,Feb,27,1800,6,8,
langdon,2,Cmte on bill New Orleans,,Feb,27,1800,6,8,
laurance,4,Cmte on bill New Orleans,,Feb,27,1800,6,8,
livermore,2,Cmte on bill New Orleans,,Feb,27,1800,6,8,
lloyd,2,Cmte on bill New Orleans,,Feb,27,1800,6,8,
marshall,4,Cmte on bill New Orleans,,Feb,27,1800,6,8,
nicholas,4,Cmte on bill New Orleans,,Feb,27,1800,6,8,
paine,1,Cmte on bill New Orleans,,Feb,27,1800,6,8,
pinckney,1,Cmte on bill New Orleans,,Feb,27,1800,6,8,
tracy,3,Cmte on bill New Orleans,,Feb,27,1800,6,8,
watson,7,Cmte on bill New Orleans,,Feb,27,1800,6,8,
anderson,1,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
baldwin,6,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
bingham,2,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
chipman,1,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
franklin,1,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
goodhue,17,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
gunn,5,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
langdon,9,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
laurance,5,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
livermore,1,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
lloyd,3,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
mason,1,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
nicholas,7,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
paine,1,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
pinckney,2,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
schureman,4,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
tracy,1,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
watson,5,Cmte on bill to continue law for US fisheries,,Feb,27,1800,6,8,
anderson,1,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
baldwin,1,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
bingham,13,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
chipman,1,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
dayton,1,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
goodhue,5,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
gunn,1,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
howard,2,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
latimer,1,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
laurance,2,Cmte memorial Board of health Phila,,Feb,27,1800,6,9,
